filepath,sensitivity,ppv,fmeasure
ibt-1-obt-9-hyb-0.1.fa,0.3,0.391304347826087,0.33962264150943394
ibt-1-obt-9-hyb-0.2.fa,0.3,0.36,0.3272727272727273
ibt-1-obt-9-hyb-0.3.fa,0.3,0.32142857142857145,0.3103448275862069
ibt-1-obt-9-hyb-0.4.fa,0.3,0.32142857142857145,0.3103448275862069
ibt-1-obt-9-hyb-0.5.fa,0.3,0.3157894736842105,0.3076923076923077
ibt-1-obt-9-hyb-0.6.fa,0.3,0.3157894736842105,0.3076923076923077
ibt-1-obt-9-hyb-0.7.fa,0.3,0.3157894736842105,0.3076923076923077
ibt-1-obt-9-hyb-0.8.fa,0.3,0.3157894736842105,0.3076923076923077
ibt-1-obt-9-hyb-0.9.fa,0.3,0.3157894736842105,0.3076923076923077
ibt-1-obt-9-hyb-0.fa,0.3,0.4186046511627907,0.34951456310679613
ibt-1-obt-9-hyb-1.fa,0.3,0.3157894736842105,0.3076923076923077
ibt-10-obt-1-hyb-0.02.fa,0.5833333333333334,0.7291666666666666,0.6481481481481481
ibt-10-obt-1-hyb-0.04.fa,0.5833333333333334,0.7291666666666666,0.6481481481481481
ibt-10-obt-1-hyb-0.06.fa,0.5833333333333334,0.7291666666666666,0.6481481481481481
ibt-10-obt-1-hyb-0.08.fa,0.5833333333333334,0.7291666666666666,0.6481481481481481
ibt-10-obt-1-hyb-0.1.fa,0.5833333333333334,0.7291666666666666,0.6481481481481481
ibt-10-obt-1-hyb-0.2.fa,0.7166666666666667,0.7678571428571429,0.7413793103448276
ibt-10-obt-1-hyb-0.3.fa,0.7833333333333333,0.8103448275862069,0.7966101694915254
ibt-10-obt-1-hyb-0.4.fa,0.8,0.8275862068965517,0.8135593220338982
ibt-10-obt-1-hyb-0.5.fa,0.8166666666666667,0.8305084745762712,0.8235294117647058
ibt-10-obt-1-hyb-0.6.fa,0.6333333333333333,0.7307692307692307,0.6785714285714285
ibt-10-obt-1-hyb-0.7.fa,0.55,0.6346153846153846,0.5892857142857143
ibt-10-obt-1-hyb-0.8.fa,0.5333333333333333,0.6037735849056604,0.5663716814159292
ibt-10-obt-1-hyb-0.9.fa,0.5333333333333333,0.6037735849056604,0.5663716814159292
ibt-10-obt-1-hyb-0.fa,0.5833333333333334,0.7291666666666666,0.6481481481481481
ibt-10-obt-1-hyb-1.fa,0.5333333333333333,0.6037735849056604,0.5663716814159292
ibt-10-obt-10-hyb-0.02.fa,0.3333333333333333,0.4166666666666667,0.3703703703703704
ibt-10-obt-10-hyb-0.04.fa,0.3333333333333333,0.40816326530612246,0.36697247706422015
ibt-10-obt-10-hyb-0.06.fa,0.31666666666666665,0.3958333333333333,0.3518518518518519
ibt-10-obt-10-hyb-0.08.fa,0.31666666666666665,0.3958333333333333,0.3518518518518519
ibt-10-obt-10-hyb-0.1.fa,0.31666666666666665,0.37254901960784315,0.34234234234234234
ibt-10-obt-10-hyb-0.2.fa,0.31666666666666665,0.34545454545454546,0.33043478260869563
ibt-10-obt-10-hyb-0.3.fa,0.31666666666666665,0.3275862068965517,0.3220338983050847
ibt-10-obt-10-hyb-0.4.fa,0.31666666666666665,0.3275862068965517,0.3220338983050847
ibt-10-obt-10-hyb-0.5.fa,0.31666666666666665,0.3275862068965517,0.3220338983050847
ibt-10-obt-10-hyb-0.6.fa,0.31666666666666665,0.3275862068965517,0.3220338983050847
ibt-10-obt-10-hyb-0.7.fa,0.31666666666666665,0.3275862068965517,0.3220338983050847
ibt-10-obt-10-hyb-0.8.fa,0.31666666666666665,0.3275862068965517,0.3220338983050847
ibt-10-obt-10-hyb-0.9.fa,0.36666666666666664,0.3333333333333333,0.3492063492063492
ibt-10-obt-10-hyb-0.fa,0.3333333333333333,0.4166666666666667,0.3703703703703704
ibt-10-obt-10-hyb-1.fa,0.36666666666666664,0.3333333333333333,0.3492063492063492
ibt-10-obt-2-hyb-0.02.fa,0.7833333333333333,0.8103448275862069,0.7966101694915254
ibt-10-obt-2-hyb-0.04.fa,0.8166666666666667,0.8305084745762712,0.8235294117647058
ibt-10-obt-2-hyb-0.06.fa,0.8166666666666667,0.8305084745762712,0.8235294117647058
ibt-10-obt-2-hyb-0.08.fa,0.8166666666666667,0.8305084745762712,0.8235294117647058
ibt-10-obt-2-hyb-0.1.fa,0.8166666666666667,0.8305084745762712,0.8235294117647058
ibt-10-obt-2-hyb-0.2.fa,0.7666666666666667,0.7931034482758621,0.7796610169491527
ibt-10-obt-2-hyb-0.3.fa,0.65,0.7358490566037735,0.6902654867256638
ibt-10-obt-2-hyb-0.4.fa,0.5333333333333333,0.6153846153846154,0.5714285714285715
ibt-10-obt-2-hyb-0.5.fa,0.5,0.5769230769230769,0.5357142857142857
ibt-10-obt-2-hyb-0.6.fa,0.4166666666666667,0.5208333333333334,0.462962962962963
ibt-10-obt-2-hyb-0.7.fa,0.4,0.5106382978723404,0.4485981308411215
ibt-10-obt-2-hyb-0.8.fa,0.3333333333333333,0.43478260869565216,0.3773584905660377
ibt-10-obt-2-hyb-0.9.fa,0.3333333333333333,0.4166666666666667,0.3703703703703704
ibt-10-obt-2-hyb-0.fa,0.7833333333333333,0.8103448275862069,0.7966101694915254
ibt-10-obt-2-hyb-1.fa,0.31666666666666665,0.3958333333333333,0.3518518518518519
ibt-10-obt-3-hyb-0.02.fa,0.7833333333333333,0.7966101694915254,0.7899159663865546
ibt-10-obt-3-hyb-0.04.fa,0.7833333333333333,0.7966101694915254,0.7899159663865546
ibt-10-obt-3-hyb-0.06.fa,0.7833333333333333,0.7966101694915254,0.7899159663865546
ibt-10-obt-3-hyb-0.08.fa,0.7833333333333333,0.7966101694915254,0.7899159663865546
ibt-10-obt-3-hyb-0.1.fa,0.7833333333333333,0.7966101694915254,0.7899159663865546
ibt-10-obt-3-hyb-0.2.fa,0.5333333333333333,0.64,0.5818181818181818
ibt-10-obt-3-hyb-0.3.fa,0.4166666666666667,0.5319148936170213,0.4672897196261682
ibt-10-obt-3-hyb-0.4.fa,0.4,0.5217391304347826,0.4528301886792453
ibt-10-obt-3-hyb-0.5.fa,0.36666666666666664,0.46808510638297873,0.411214953271028
ibt-10-obt-3-hyb-0.6.fa,0.3333333333333333,0.40816326530612246,0.36697247706422015
ibt-10-obt-3-hyb-0.7.fa,0.31666666666666665,0.3877551020408163,0.34862385321100914
ibt-10-obt-3-hyb-0.8.fa,0.31666666666666665,0.38,0.34545454545454546
ibt-10-obt-3-hyb-0.9.fa,0.31666666666666665,0.36538461538461536,0.33928571428571425
ibt-10-obt-3-hyb-0.fa,0.7833333333333333,0.7966101694915254,0.7899159663865546
ibt-10-obt-3-hyb-1.fa,0.31666666666666665,0.36538461538461536,0.33928571428571425
ibt-10-obt-4-hyb-0.02.fa,0.65,0.7222222222222222,0.6842105263157895
ibt-10-obt-4-hyb-0.04.fa,0.55,0.673469387755102,0.6055045871559633
ibt-10-obt-4-hyb-0.06.fa,0.5166666666666667,0.6326530612244898,0.5688073394495414
ibt-10-obt-4-hyb-0.08.fa,0.5166666666666667,0.6326530612244898,0.5688073394495414
ibt-10-obt-4-hyb-0.1.fa,0.5166666666666667,0.6326530612244898,0.5688073394495414
ibt-10-obt-4-hyb-0.2.fa,0.4166666666666667,0.5319148936170213,0.4672897196261682
ibt-10-obt-4-hyb-0.3.fa,0.4,0.5106382978723404,0.4485981308411215
ibt-10-obt-4-hyb-0.4.fa,0.35,0.44680851063829785,0.3925233644859813
ibt-10-obt-4-hyb-0.5.fa,0.3333333333333333,0.4,0.3636363636363636
ibt-10-obt-4-hyb-0.6.fa,0.31666666666666665,0.37254901960784315,0.34234234234234234
ibt-10-obt-4-hyb-0.7.fa,0.31666666666666665,0.36538461538461536,0.33928571428571425
ibt-10-obt-4-hyb-0.8.fa,0.31666666666666665,0.3333333333333333,0.3247863247863248
ibt-10-obt-4-hyb-0.9.fa,0.31666666666666665,0.3275862068965517,0.3220338983050847
ibt-10-obt-4-hyb-0.fa,0.6833333333333333,0.7454545454545455,0.7130434782608696
ibt-10-obt-4-hyb-1.fa,0.31666666666666665,0.3275862068965517,0.3220338983050847
ibt-10-obt-5-hyb-0.02.fa,0.5166666666666667,0.62,0.5636363636363637
ibt-10-obt-5-hyb-0.04.fa,0.5,0.6,0.5454545454545454
ibt-10-obt-5-hyb-0.06.fa,0.5,0.6,0.5454545454545454
ibt-10-obt-5-hyb-0.08.fa,0.4166666666666667,0.5434782608695652,0.4716981132075472
ibt-10-obt-5-hyb-0.1.fa,0.36666666666666664,0.4782608695652174,0.41509433962264153
ibt-10-obt-5-hyb-0.2.fa,0.35,0.44680851063829785,0.3925233644859813
ibt-10-obt-5-hyb-0.3.fa,0.3333333333333333,0.425531914893617,0.37383177570093457
ibt-10-obt-5-hyb-0.4.fa,0.3333333333333333,0.4,0.3636363636363636
ibt-10-obt-5-hyb-0.5.fa,0.31666666666666665,0.36538461538461536,0.33928571428571425
ibt-10-obt-5-hyb-0.6.fa,0.31666666666666665,0.3392857142857143,0.32758620689655177
ibt-10-obt-5-hyb-0.7.fa,0.31666666666666665,0.3275862068965517,0.3220338983050847
ibt-10-obt-5-hyb-0.8.fa,0.31666666666666665,0.3275862068965517,0.3220338983050847
ibt-10-obt-5-hyb-0.9.fa,0.31666666666666665,0.3275862068965517,0.3220338983050847
ibt-10-obt-5-hyb-0.fa,0.5166666666666667,0.62,0.5636363636363637
ibt-10-obt-5-hyb-1.fa,0.36666666666666664,0.3384615384615385,0.35200000000000004
ibt-10-obt-6-hyb-0.02.fa,0.45,0.54,0.49090909090909096
ibt-10-obt-6-hyb-0.04.fa,0.45,0.54,0.49090909090909096
ibt-10-obt-6-hyb-0.06.fa,0.36666666666666664,0.46808510638297873,0.411214953271028
ibt-10-obt-6-hyb-0.08.fa,0.36666666666666664,0.46808510638297873,0.411214953271028
ibt-10-obt-6-hyb-0.1.fa,0.36666666666666664,0.4583333333333333,0.4074074074074074
ibt-10-obt-6-hyb-0.2.fa,0.35,0.44680851063829785,0.3925233644859813
ibt-10-obt-6-hyb-0.3.fa,0.3333333333333333,0.39215686274509803,0.36036036036036034
ibt-10-obt-6-hyb-0.4.fa,0.31666666666666665,0.3584905660377358,0.336283185840708
ibt-10-obt-6-hyb-0.5.fa,0.31666666666666665,0.3392857142857143,0.32758620689655177
ibt-10-obt-6-hyb-0.6.fa,0.31666666666666665,0.3275862068965517,0.3220338983050847
ibt-10-obt-6-hyb-0.7.fa,0.31666666666666665,0.3275862068965517,0.3220338983050847
ibt-10-obt-6-hyb-0.8.fa,0.31666666666666665,0.3275862068965517,0.3220338983050847
ibt-10-obt-6-hyb-0.9.fa,0.31666666666666665,0.3275862068965517,0.3220338983050847
ibt-10-obt-6-hyb-0.fa,0.45,0.54,0.49090909090909096
ibt-10-obt-6-hyb-1.fa,0.36666666666666664,0.3384615384615385,0.35200000000000004
ibt-10-obt-7-hyb-0.02.fa,0.36666666666666664,0.46808510638297873,0.411214953271028
ibt-10-obt-7-hyb-0.04.fa,0.36666666666666664,0.4583333333333333,0.4074074074074074
ibt-10-obt-7-hyb-0.06.fa,0.36666666666666664,0.4489795918367347,0.4036697247706422
ibt-10-obt-7-hyb-0.08.fa,0.35,0.4375,0.38888888888888884
ibt-10-obt-7-hyb-0.1.fa,0.35,0.4375,0.38888888888888884
ibt-10-obt-7-hyb-0.2.fa,0.31666666666666665,0.38,0.34545454545454546
ibt-10-obt-7-hyb-0.3.fa,0.31666666666666665,0.36538461538461536,0.33928571428571425
ibt-10-obt-7-hyb-0.4.fa,0.31666666666666665,0.3392857142857143,0.32758620689655177
ibt-10-obt-7-hyb-0.5.fa,0.31666666666666665,0.3275862068965517,0.3220338983050847
ibt-10-obt-7-hyb-0.6.fa,0.31666666666666665,0.3275862068965517,0.3220338983050847
ibt-10-obt-7-hyb-0.7.fa,0.31666666666666665,0.3275862068965517,0.3220338983050847
ibt-10-obt-7-hyb-0.8.fa,0.31666666666666665,0.3275862068965517,0.3220338983050847
ibt-10-obt-7-hyb-0.9.fa,0.31666666666666665,0.3275862068965517,0.3220338983050847
ibt-10-obt-7-hyb-0.fa,0.45,0.5294117647058824,0.48648648648648646
ibt-10-obt-7-hyb-1.fa,0.36666666666666664,0.3384615384615385,0.35200000000000004
ibt-10-obt-8-hyb-0.02.fa,0.36666666666666664,0.4489795918367347,0.4036697247706422
ibt-10-obt-8-hyb-0.04.fa,0.35,0.4375,0.38888888888888884
ibt-10-obt-8-hyb-0.06.fa,0.3333333333333333,0.4166666666666667,0.3703703703703704
ibt-10-obt-8-hyb-0.08.fa,0.3333333333333333,0.40816326530612246,0.36697247706422015
ibt-10-obt-8-hyb-0.1.fa,0.3333333333333333,0.40816326530612246,0.36697247706422015
ibt-10-obt-8-hyb-0.2.fa,0.31666666666666665,0.38,0.34545454545454546
ibt-10-obt-8-hyb-0.3.fa,0.31666666666666665,0.34545454545454546,0.33043478260869563
ibt-10-obt-8-hyb-0.4.fa,0.31666666666666665,0.3275862068965517,0.3220338983050847
ibt-10-obt-8-hyb-0.5.fa,0.31666666666666665,0.3275862068965517,0.3220338983050847
ibt-10-obt-8-hyb-0.6.fa,0.31666666666666665,0.3275862068965517,0.3220338983050847
ibt-10-obt-8-hyb-0.7.fa,0.31666666666666665,0.3275862068965517,0.3220338983050847
ibt-10-obt-8-hyb-0.8.fa,0.31666666666666665,0.3275862068965517,0.3220338983050847
ibt-10-obt-8-hyb-0.9.fa,0.31666666666666665,0.3275862068965517,0.3220338983050847
ibt-10-obt-8-hyb-0.fa,0.36666666666666664,0.4489795918367347,0.4036697247706422
ibt-10-obt-8-hyb-1.fa,0.36666666666666664,0.3384615384615385,0.35200000000000004
ibt-10-obt-9-hyb-0.02.fa,0.3333333333333333,0.4166666666666667,0.3703703703703704
ibt-10-obt-9-hyb-0.04.fa,0.3333333333333333,0.4166666666666667,0.3703703703703704
ibt-10-obt-9-hyb-0.06.fa,0.3333333333333333,0.40816326530612246,0.36697247706422015
ibt-10-obt-9-hyb-0.08.fa,0.3333333333333333,0.40816326530612246,0.36697247706422015
ibt-10-obt-9-hyb-0.1.fa,0.31666666666666665,0.3958333333333333,0.3518518518518519
ibt-10-obt-9-hyb-0.2.fa,0.31666666666666665,0.36538461538461536,0.33928571428571425
ibt-10-obt-9-hyb-0.3.fa,0.31666666666666665,0.3275862068965517,0.3220338983050847
ibt-10-obt-9-hyb-0.4.fa,0.31666666666666665,0.3275862068965517,0.3220338983050847
ibt-10-obt-9-hyb-0.5.fa,0.31666666666666665,0.3275862068965517,0.3220338983050847
ibt-10-obt-9-hyb-0.6.fa,0.31666666666666665,0.3275862068965517,0.3220338983050847
ibt-10-obt-9-hyb-0.7.fa,0.31666666666666665,0.3275862068965517,0.3220338983050847
ibt-10-obt-9-hyb-0.8.fa,0.31666666666666665,0.3275862068965517,0.3220338983050847
ibt-10-obt-9-hyb-0.9.fa,0.31666666666666665,0.3275862068965517,0.3220338983050847
ibt-10-obt-9-hyb-0.fa,0.3333333333333333,0.425531914893617,0.37383177570093457
ibt-10-obt-9-hyb-1.fa,0.36666666666666664,0.3333333333333333,0.3492063492063492
ibt-2-obt-1-hyb-0.02.fa,0.3,0.6666666666666666,0.41379310344827586
