gamma_s,gamma_h,alpha,sensitivity,ppv,fmeasure
4.5,10,0.233,0.463768116,0.484848485,0.474074074
4.5,10,0.3,0.463768116,0.484848485,0.474074074
4.5,10,0.266,0.463768116,0.484848485,0.474074074
4.5,10,0.4,0.463768116,0.484848485,0.474074074
4.5,10,0.35,0.463768116,0.484848485,0.474074074
4.5,10,0.45,0.463768116,0.484848485,0.474074074
4.5,10,0.6,0.463768116,0.484848485,0.474074074
4.5,10,0.5,0.463768116,0.484848485,0.474074074
4.5,10,0.75,0.463768116,0.484848485,0.474074074
4.5,10,2,0.463768116,0.484848485,0.474074074
4.5,10,1,0.463768116,0.484848485,0.474074074
4.5,10,5,0.463768116,0.484848485,0.474074074
5,10,0.133,0.463768116,0.484848485,0.474074074
5,10,0.233,0.463768116,0.484848485,0.474074074
5,10,0.2,0.463768116,0.484848485,0.474074074
5,10,0.266,0.463768116,0.484848485,0.474074074
5,10,0.3,0.463768116,0.484848485,0.474074074
5,10,0.166,0.463768116,0.484848485,0.474074074
5,10,0.4,0.463768116,0.484848485,0.474074074
5,10,0.35,0.463768116,0.484848485,0.474074074
5,10,0.45,0.463768116,0.484848485,0.474074074
5,10,0.5,0.463768116,0.484848485,0.474074074
5,10,0.6,0.463768116,0.484848485,0.474074074
5,10,1,0.463768116,0.484848485,0.474074074
5,10,0.75,0.463768116,0.484848485,0.474074074
5,10,2,0.463768116,0.484848485,0.474074074
5,10,5,0.463768116,0.484848485,0.474074074
6,10,0.1,0.463768116,0.484848485,0.474074074
6,10,0.166,0.463768116,0.484848485,0.474074074
6,10,0.133,0.463768116,0.484848485,0.474074074
6,10,0.2,0.463768116,0.484848485,0.474074074
6,10,0.233,0.463768116,0.484848485,0.474074074
6,10,0.3,0.463768116,0.484848485,0.474074074
6,10,0.35,0.463768116,0.484848485,0.474074074
6,10,0.266,0.463768116,0.484848485,0.474074074
6,10,0.4,0.463768116,0.484848485,0.474074074
6,10,0.5,0.463768116,0.484848485,0.474074074
6,10,0.45,0.463768116,0.484848485,0.474074074
6,10,0.75,0.463768116,0.484848485,0.474074074
6,10,0.6,0.463768116,0.484848485,0.474074074
6,10,2,0.463768116,0.484848485,0.474074074
6,10,1,0.463768116,0.484848485,0.474074074
6,10,5,0.463768116,0.484848485,0.474074074
7,10,0.1,0.463768116,0.484848485,0.474074074
7,10,0.133,0.463768116,0.484848485,0.474074074
7,10,0.166,0.463768116,0.484848485,0.474074074
7,10,0.2,0.463768116,0.484848485,0.474074074
7,10,0.233,0.463768116,0.484848485,0.474074074
7,10,0.266,0.463768116,0.484848485,0.474074074
7,10,0.3,0.463768116,0.484848485,0.474074074
7,10,0.35,0.463768116,0.484848485,0.474074074
7,10,0.5,0.463768116,0.484848485,0.474074074
7,10,0.45,0.463768116,0.484848485,0.474074074
7,10,0.4,0.463768116,0.484848485,0.474074074
7,10,0.6,0.463768116,0.484848485,0.474074074
7,10,1,0.463768116,0.484848485,0.474074074
7,10,0.75,0.463768116,0.484848485,0.474074074
7,10,5,0.463768116,0.484848485,0.474074074
7,10,2,0.463768116,0.484848485,0.474074074
8,10,0.133,0.463768116,0.484848485,0.474074074
8,10,0.166,0.463768116,0.484848485,0.474074074
8,10,0.075,0.463768116,0.484848485,0.474074074
8,10,0.1,0.463768116,0.484848485,0.474074074
8,10,0.233,0.463768116,0.484848485,0.474074074
8,10,0.2,0.463768116,0.484848485,0.474074074
8,10,0.266,0.463768116,0.484848485,0.474074074
8,10,0.35,0.463768116,0.484848485,0.474074074
8,10,0.4,0.463768116,0.484848485,0.474074074
8,10,0.45,0.463768116,0.484848485,0.474074074
8,10,0.3,0.463768116,0.484848485,0.474074074
8,10,0.5,0.463768116,0.484848485,0.474074074
8,10,0.6,0.463768116,0.484848485,0.474074074
8,10,1,0.463768116,0.484848485,0.474074074
8,10,2,0.463768116,0.484848485,0.474074074
8,10,5,0.463768116,0.484848485,0.474074074
8,10,0.75,0.463768116,0.484848485,0.474074074
0.5,4,0.266,0.376811594,0.634146341,0.472727273
2.5,4.5,2,0.434782609,0.517241379,0.472440945
3,4.5,2,0.434782609,0.517241379,0.472440945
3.5,4.5,1,0.434782609,0.517241379,0.472440945
3.5,4.5,2,0.434782609,0.517241379,0.472440945
4,4.5,1,0.434782609,0.517241379,0.472440945
4.5,4.5,1,0.434782609,0.517241379,0.472440945
5,4.5,0.75,0.434782609,0.517241379,0.472440945
5,4.5,1,0.434782609,0.517241379,0.472440945
10,20,0.04,0.47826087,0.464788732,0.471428571
1,20,0.133,0.463768116,0.47761194,0.470588235
1,20,0.166,0.463768116,0.47761194,0.470588235
1.5,15,0.2,0.463768116,0.47761194,0.470588235
1.5,15,0.166,0.463768116,0.47761194,0.470588235
2,15,0.166,0.463768116,0.47761194,0.470588235
2.5,15,0.133,0.463768116,0.47761194,0.470588235
3,15,0.133,0.463768116,0.47761194,0.470588235
3.5,15,0.1,0.463768116,0.47761194,0.470588235
4,15,0.1,0.463768116,0.47761194,0.470588235
5,15,0.075,0.463768116,0.47761194,0.470588235
6,15,0.075,0.463768116,0.47761194,0.470588235
8,15,0.05,0.463768116,0.47761194,0.470588235
1,3.5,1,0.391304348,0.586956522,0.469565217
1,3.5,2,0.391304348,0.586956522,0.469565217
1,3.5,5,0.391304348,0.586956522,0.469565217
6,4.5,1,0.434782609,0.508474576,0.46875
6,4.5,0.75,0.434782609,0.508474576,0.46875
7,4.5,1,0.434782609,0.508474576,0.46875
7,4.5,0.75,0.434782609,0.508474576,0.46875
7,4.5,0.6,0.434782609,0.508474576,0.46875
8,4.5,0.5,0.434782609,0.508474576,0.46875
8,4.5,0.75,0.434782609,0.508474576,0.46875
8,4.5,0.6,0.434782609,0.508474576,0.46875
8,4.5,1,0.434782609,0.508474576,0.46875
2,4.5,2,0.420289855,0.527272727,0.467741935
0.5,3.5,0.4,0.362318841,0.657894737,0.46728972
0.5,3.5,0.35,0.362318841,0.657894737,0.46728972
1.5,20,0.133,0.463768116,0.470588235,0.467153285
2,20,0.133,0.463768116,0.470588235,0.467153285
2.5,20,0.1,0.463768116,0.470588235,0.467153285
3,20,0.1,0.463768116,0.470588235,0.467153285
3.5,20,0.075,0.463768116,0.470588235,0.467153285
4,20,0.075,0.463768116,0.470588235,0.467153285
6,20,0.05,0.463768116,0.470588235,0.467153285
7,20,0.05,0.463768116,0.470588235,0.467153285
8,20,0.04,0.463768116,0.470588235,0.467153285
0.5,7,0.133,0.405797101,0.549019608,0.466666667
0.5,8,0.1,0.405797101,0.549019608,0.466666667
0.5,2.5,0.4,0.347826087,0.705882353,0.466019417
0.5,2.5,0.5,0.347826087,0.705882353,0.466019417
0.5,2.5,0.45,0.347826087,0.705882353,0.466019417
0.5,2.5,0.6,0.347826087,0.705882353,0.466019417
0.5,2.5,0.75,0.347826087,0.705882353,0.466019417
0.5,4.5,0.233,0.376811594,0.604651163,0.464285714
20,4.5,0.233,0.463768116,0.463768116,0.463768116
20,4.5,0.35,0.463768116,0.463768116,0.463768116
20,4.5,0.45,0.463768116,0.463768116,0.463768116
20,4.5,0.4,0.463768116,0.463768116,0.463768116
20,4.5,0.266,0.463768116,0.463768116,0.463768116
20,4.5,0.3,0.463768116,0.463768116,0.463768116
0.5,8,0.133,0.405797101,0.538461538,0.462809917
0.5,10,0.02,0.405797101,0.538461538,0.462809917
0.5,10,0.01,0.405797101,0.538461538,0.462809917
0.5,10,0.04,0.405797101,0.538461538,0.462809917
0.5,10,0.05,0.405797101,0.538461538,0.462809917
0.5,10,0.075,0.405797101,0.538461538,0.462809917
0.5,3,0.35,0.347826087,0.685714286,0.461538462
0.5,3,0.4,0.347826087,0.685714286,0.461538462
0.5,3,0.45,0.347826087,0.685714286,0.461538462
1,5,1,0.405797101,0.528301887,0.459016393
1,5,0.75,0.405797101,0.528301887,0.459016393
1,4,2,0.391304348,0.551020408,0.457627119
1,4,1,0.391304348,0.551020408,0.457627119
1,4,5,0.391304348,0.551020408,0.457627119
1.5,15,0.266,0.449275362,0.462686567,0.455882353
1.5,15,0.233,0.449275362,0.462686567,0.455882353
1.5,15,0.3,0.449275362,0.462686567,0.455882353
2,15,0.2,0.449275362,0.462686567,0.455882353
2,15,0.233,0.449275362,0.462686567,0.455882353
2.5,15,0.166,0.449275362,0.462686567,0.455882353
2.5,15,0.2,0.449275362,0.462686567,0.455882353
3,15,0.166,0.449275362,0.462686567,0.455882353
3.5,15,0.133,0.449275362,0.462686567,0.455882353
3.5,15,0.166,0.449275362,0.462686567,0.455882353
4,15,0.133,0.449275362,0.462686567,0.455882353
4.5,15,0.1,0.449275362,0.462686567,0.455882353
4.5,15,0.133,0.449275362,0.462686567,0.455882353
5,15,0.1,0.449275362,0.462686567,0.455882353
6,15,0.1,0.449275362,0.462686567,0.455882353
7,15,0.075,0.449275362,0.462686567,0.455882353
8,15,0.075,0.449275362,0.462686567,0.455882353
0.5,4,0.3,0.362318841,0.609756098,0.454545455
0.5,4,0.35,0.362318841,0.609756098,0.454545455
1.5,20,0.166,0.449275362,0.455882353,0.452554745
4.5,20,0.075,0.449275362,0.455882353,0.452554745
1,4.5,0.75,0.391304348,0.529411765,0.45
1,4.5,2,0.391304348,0.529411765,0.45
1,4.5,1,0.391304348,0.529411765,0.45
15,15,0.05,0.449275362,0.449275362,0.449275362
15,15,0.075,0.449275362,0.449275362,0.449275362
15,15,0.233,0.449275362,0.449275362,0.449275362
15,15,0.166,0.449275362,0.449275362,0.449275362
15,15,0.266,0.449275362,0.449275362,0.449275362
15,15,0.2,0.449275362,0.449275362,0.449275362
15,15,0.133,0.449275362,0.449275362,0.449275362
15,15,0.1,0.449275362,0.449275362,0.449275362
15,15,0.35,0.449275362,0.449275362,0.449275362
15,15,0.4,0.449275362,0.449275362,0.449275362
15,15,0.45,0.449275362,0.449275362,0.449275362
15,15,0.5,0.449275362,0.449275362,0.449275362
15,15,0.3,0.449275362,0.449275362,0.449275362
15,15,0.75,0.449275362,0.449275362,0.449275362
15,15,1,0.449275362,0.449275362,0.449275362
15,15,2,0.449275362,0.449275362,0.449275362
15,15,0.6,0.449275362,0.449275362,0.449275362
15,15,5,0.449275362,0.449275362,0.449275362
1,6,0.6,0.405797101,0.5,0.448
1,6,0.75,0.405797101,0.5,0.448
1,6,1,0.405797101,0.5,0.448
1,6,2,0.405797101,0.5,0.448
0.5,4.5,0.266,0.362318841,0.581395349,0.446428571
0.5,4.5,0.3,0.362318841,0.581395349,0.446428571
0.5,1.5,0.02,0.289855072,0.952380952,0.444444444
0.5,1.5,0.01,0.289855072,0.952380952,0.444444444
0.5,1.5,0.04,0.289855072,0.952380952,0.444444444
0.5,1.5,0.133,0.289855072,0.952380952,0.444444444
0.5,1.5,0.05,0.289855072,0.952380952,0.444444444
0.5,1.5,0.075,0.289855072,0.952380952,0.444444444
0.5,1.5,0.1,0.289855072,0.952380952,0.444444444
0.5,1.5,0.166,0.289855072,0.952380952,0.444444444
0.5,1.5,0.2,0.289855072,0.952380952,0.444444444
0.5,1.5,0.3,0.289855072,0.952380952,0.444444444
0.5,1.5,0.266,0.289855072,0.952380952,0.444444444
0.5,1.5,0.233,0.289855072,0.952380952,0.444444444
0.5,1.5,0.35,0.289855072,0.952380952,0.444444444
0.5,1.5,0.4,0.289855072,0.952380952,0.444444444
0.5,1.5,0.45,0.289855072,0.952380952,0.444444444
0.5,1.5,0.5,0.289855072,0.952380952,0.444444444
0.5,1.5,0.6,0.289855072,0.952380952,0.444444444
0.5,1.5,0.75,0.289855072,0.952380952,0.444444444
0.5,1.5,1,0.289855072,0.952380952,0.444444444
0.5,1.5,2,0.289855072,0.952380952,0.444444444
0.5,1.5,5,0.289855072,0.952380952,0.444444444
0.5,15,0.01,0.405797101,0.49122807,0.444444444
0.5,15,0.02,0.405797101,0.49122807,0.444444444
0.5,15,0.05,0.405797101,0.49122807,0.444444444
0.5,15,0.04,0.405797101,0.49122807,0.444444444
20,15,0.04,0.449275362,0.436619718,0.442857143
20,15,0.05,0.449275362,0.436619718,0.442857143
20,15,0.075,0.449275362,0.436619718,0.442857143
20,15,0.1,0.449275362,0.436619718,0.442857143
20,15,0.166,0.449275362,0.436619718,0.442857143
20,15,0.133,0.449275362,0.436619718,0.442857143
20,15,0.2,0.449275362,0.436619718,0.442857143
20,15,0.233,0.449275362,0.436619718,0.442857143
20,15,0.266,0.449275362,0.436619718,0.442857143
20,15,0.3,0.449275362,0.436619718,0.442857143
20,15,0.35,0.449275362,0.436619718,0.442857143
20,15,0.45,0.449275362,0.436619718,0.442857143
20,15,0.4,0.449275362,0.436619718,0.442857143
20,15,0.6,0.449275362,0.436619718,0.442857143
20,15,0.5,0.449275362,0.436619718,0.442857143
20,15,0.75,0.449275362,0.436619718,0.442857143
20,15,1,0.449275362,0.436619718,0.442857143
20,15,2,0.449275362,0.436619718,0.442857143
20,15,5,0.449275362,0.436619718,0.442857143
0.5,10,0.1,0.391304348,0.509433962,0.442622951
0.5,5,0.233,0.362318841,0.568181818,0.442477876
0.5,5,0.266,0.362318841,0.555555556,0.438596491
0.5,5,0.3,0.362318841,0.555555556,0.438596491
0.5,20,0.01,0.405797101,0.474576271,0.4375
0.5,20,0.04,0.405797101,0.474576271,0.4375
0.5,20,0.02,0.405797101,0.474576271,0.4375
10,15,0.075,0.434782609,0.434782609,0.434782609
10,15,0.1,0.434782609,0.434782609,0.434782609
10,15,0.133,0.434782609,0.434782609,0.434782609
10,15,0.166,0.434782609,0.434782609,0.434782609
10,15,0.233,0.434782609,0.434782609,0.434782609
10,15,0.2,0.434782609,0.434782609,0.434782609
10,15,0.3,0.434782609,0.434782609,0.434782609
10,15,0.35,0.434782609,0.434782609,0.434782609
10,15,0.266,0.434782609,0.434782609,0.434782609
10,15,0.4,0.434782609,0.434782609,0.434782609
10,15,0.45,0.434782609,0.434782609,0.434782609
10,15,0.5,0.434782609,0.434782609,0.434782609
10,15,0.6,0.434782609,0.434782609,0.434782609
10,15,0.75,0.434782609,0.434782609,0.434782609
10,15,1,0.434782609,0.434782609,0.434782609
10,15,2,0.434782609,0.434782609,0.434782609
10,15,5,0.434782609,0.434782609,0.434782609
1,7,1,0.405797101,0.466666667,0.434108527
1,7,5,0.405797101,0.466666667,0.434108527
1,7,2,0.405797101,0.466666667,0.434108527
1,7,0.75,0.405797101,0.466666667,0.434108527
1,7,0.6,0.405797101,0.466666667,0.434108527
1,8,0.45,0.405797101,0.466666667,0.434108527
1,8,1,0.405797101,0.466666667,0.434108527
1,8,0.5,0.405797101,0.466666667,0.434108527
1,8,0.75,0.405797101,0.466666667,0.434108527
1,8,0.6,0.405797101,0.466666667,0.434108527
1,8,5,0.405797101,0.466666667,0.434108527
1,8,2,0.405797101,0.466666667,0.434108527
15,20,0.04,0.434782609,0.428571429,0.431654676
0.5,2,0.01,0.289855072,0.833333333,0.430107527
0.5,2,0.02,0.289855072,0.833333333,0.430107527
0.5,2,0.04,0.289855072,0.833333333,0.430107527
0.5,2,0.05,0.289855072,0.833333333,0.430107527
0.5,2,0.1,0.289855072,0.833333333,0.430107527
0.5,2,0.075,0.289855072,0.833333333,0.430107527
0.5,2,0.133,0.289855072,0.833333333,0.430107527
0.5,2,0.166,0.289855072,0.833333333,0.430107527
0.5,2,0.2,0.289855072,0.833333333,0.430107527
1,10,0.4,0.405797101,0.451612903,0.427480916
1,10,0.45,0.405797101,0.451612903,0.427480916
1,10,0.5,0.405797101,0.451612903,0.427480916
1,10,0.6,0.405797101,0.451612903,0.427480916
1,10,0.75,0.405797101,0.451612903,0.427480916
1,10,1,0.405797101,0.451612903,0.427480916
1,10,2,0.405797101,0.451612903,0.427480916
1,10,5,0.405797101,0.451612903,0.427480916
0.5,6,0.233,0.362318841,0.520833333,0.427350427
0.5,6,0.2,0.362318841,0.520833333,0.427350427
0.5,15,0.075,0.391304348,0.465517241,0.42519685
1,15,0.266,0.405797101,0.444444444,0.424242424
1,2,1,0.31884058,0.628571429,0.423076923
1,2,2,0.31884058,0.628571429,0.423076923
1,2,5,0.31884058,0.628571429,0.423076923
0.5,20,0.05,0.391304348,0.45,0.418604651
1,20,0.2,0.405797101,0.430769231,0.417910448
10,20,0.05,0.420289855,0.414285714,0.417266187
1.5,15,0.4,0.405797101,0.424242424,0.414814815
1.5,15,0.35,0.405797101,0.424242424,0.414814815
1.5,15,0.45,0.405797101,0.424242424,0.414814815
1.5,15,0.5,0.405797101,0.424242424,0.414814815
1.5,15,0.6,0.405797101,0.424242424,0.414814815
1.5,15,0.75,0.405797101,0.424242424,0.414814815
1.5,15,1,0.405797101,0.424242424,0.414814815
1.5,15,2,0.405797101,0.424242424,0.414814815
1.5,15,5,0.405797101,0.424242424,0.414814815
2,15,0.3,0.405797101,0.424242424,0.414814815
2,15,0.266,0.405797101,0.424242424,0.414814815
2,15,0.35,0.405797101,0.424242424,0.414814815
2,15,0.4,0.405797101,0.424242424,0.414814815
2,15,0.45,0.405797101,0.424242424,0.414814815
2,15,0.75,0.405797101,0.424242424,0.414814815
2,15,1,0.405797101,0.424242424,0.414814815
2,15,0.5,0.405797101,0.424242424,0.414814815
2,15,0.6,0.405797101,0.424242424,0.414814815
2,15,5,0.405797101,0.424242424,0.414814815
2,15,2,0.405797101,0.424242424,0.414814815
2.5,15,0.233,0.405797101,0.424242424,0.414814815
2.5,15,0.266,0.405797101,0.424242424,0.414814815
2.5,15,0.3,0.405797101,0.424242424,0.414814815
2.5,15,0.4,0.405797101,0.424242424,0.414814815
2.5,15,0.35,0.405797101,0.424242424,0.414814815
2.5,15,0.45,0.405797101,0.424242424,0.414814815
2.5,15,0.5,0.405797101,0.424242424,0.414814815
2.5,15,0.6,0.405797101,0.424242424,0.414814815
2.5,15,1,0.405797101,0.424242424,0.414814815
2.5,15,0.75,0.405797101,0.424242424,0.414814815
2.5,15,2,0.405797101,0.424242424,0.414814815
2.5,15,5,0.405797101,0.424242424,0.414814815
3,15,0.2,0.405797101,0.424242424,0.414814815
3,15,0.266,0.405797101,0.424242424,0.414814815
3,15,0.233,0.405797101,0.424242424,0.414814815
3,15,0.3,0.405797101,0.424242424,0.414814815
3,15,0.4,0.405797101,0.424242424,0.414814815
3,15,0.35,0.405797101,0.424242424,0.414814815
3,15,0.5,0.405797101,0.424242424,0.414814815
3,15,0.6,0.405797101,0.424242424,0.414814815
3,15,1,0.405797101,0.424242424,0.414814815
3,15,0.75,0.405797101,0.424242424,0.414814815
3,15,2,0.405797101,0.424242424,0.414814815
3,15,0.45,0.405797101,0.424242424,0.414814815
3,15,5,0.405797101,0.424242424,0.414814815
3.5,15,0.266,0.405797101,0.424242424,0.414814815
3.5,15,0.233,0.405797101,0.424242424,0.414814815
3.5,15,0.2,0.405797101,0.424242424,0.414814815
3.5,15,0.3,0.405797101,0.424242424,0.414814815
3.5,15,0.35,0.405797101,0.424242424,0.414814815
3.5,15,0.4,0.405797101,0.424242424,0.414814815
3.5,15,0.5,0.405797101,0.424242424,0.414814815
3.5,15,0.45,0.405797101,0.424242424,0.414814815
3.5,15,0.6,0.405797101,0.424242424,0.414814815
3.5,15,0.75,0.405797101,0.424242424,0.414814815
3.5,15,1,0.405797101,0.424242424,0.414814815
3.5,15,2,0.405797101,0.424242424,0.414814815
3.5,15,5,0.405797101,0.424242424,0.414814815
4,15,0.166,0.405797101,0.424242424,0.414814815
4,15,0.233,0.405797101,0.424242424,0.414814815
4,15,0.2,0.405797101,0.424242424,0.414814815
4,15,0.266,0.405797101,0.424242424,0.414814815
4,15,0.3,0.405797101,0.424242424,0.414814815
4,15,0.35,0.405797101,0.424242424,0.414814815
4,15,0.4,0.405797101,0.424242424,0.414814815
4,15,0.45,0.405797101,0.424242424,0.414814815
4,15,0.5,0.405797101,0.424242424,0.414814815
4,15,0.6,0.405797101,0.424242424,0.414814815
4,15,0.75,0.405797101,0.424242424,0.414814815
4,15,1,0.405797101,0.424242424,0.414814815
4,15,2,0.405797101,0.424242424,0.414814815
4,15,5,0.405797101,0.424242424,0.414814815
4.5,15,0.266,0.405797101,0.424242424,0.414814815
4.5,15,0.2,0.405797101,0.424242424,0.414814815
4.5,15,0.233,0.405797101,0.424242424,0.414814815
4.5,15,0.166,0.405797101,0.424242424,0.414814815
4.5,15,0.3,0.405797101,0.424242424,0.414814815
4.5,15,0.35,0.405797101,0.424242424,0.414814815
4.5,15,0.4,0.405797101,0.424242424,0.414814815
4.5,15,0.5,0.405797101,0.424242424,0.414814815
4.5,15,0.45,0.405797101,0.424242424,0.414814815
4.5,15,0.6,0.405797101,0.424242424,0.414814815
4.5,15,0.75,0.405797101,0.424242424,0.414814815
4.5,15,1,0.405797101,0.424242424,0.414814815
4.5,15,5,0.405797101,0.424242424,0.414814815
4.5,15,2,0.405797101,0.424242424,0.414814815
5,15,0.166,0.405797101,0.424242424,0.414814815
5,15,0.133,0.405797101,0.424242424,0.414814815
5,15,0.3,0.405797101,0.424242424,0.414814815
5,15,0.35,0.405797101,0.424242424,0.414814815
5,15,0.266,0.405797101,0.424242424,0.414814815
5,15,0.233,0.405797101,0.424242424,0.414814815
5,15,0.4,0.405797101,0.424242424,0.414814815
5,15,0.2,0.405797101,0.424242424,0.414814815
5,15,0.45,0.405797101,0.424242424,0.414814815
5,15,0.5,0.405797101,0.424242424,0.414814815
5,15,2,0.405797101,0.424242424,0.414814815
5,15,0.75,0.405797101,0.424242424,0.414814815
5,15,1,0.405797101,0.424242424,0.414814815
5,15,5,0.405797101,0.424242424,0.414814815
5,15,0.6,0.405797101,0.424242424,0.414814815
6,15,0.133,0.405797101,0.424242424,0.414814815
6,15,0.166,0.405797101,0.424242424,0.414814815
6,15,0.2,0.405797101,0.424242424,0.414814815
6,15,0.266,0.405797101,0.424242424,0.414814815
6,15,0.233,0.405797101,0.424242424,0.414814815
6,15,0.3,0.405797101,0.424242424,0.414814815
6,15,0.35,0.405797101,0.424242424,0.414814815
6,15,0.4,0.405797101,0.424242424,0.414814815
6,15,0.45,0.405797101,0.424242424,0.414814815
6,15,0.5,0.405797101,0.424242424,0.414814815
6,15,0.6,0.405797101,0.424242424,0.414814815
6,15,1,0.405797101,0.424242424,0.414814815
6,15,0.75,0.405797101,0.424242424,0.414814815
6,15,2,0.405797101,0.424242424,0.414814815
6,15,5,0.405797101,0.424242424,0.414814815
7,15,0.1,0.405797101,0.424242424,0.414814815
7,15,0.133,0.405797101,0.424242424,0.414814815
7,15,0.166,0.405797101,0.424242424,0.414814815
7,15,0.3,0.405797101,0.424242424,0.414814815
7,15,0.233,0.405797101,0.424242424,0.414814815
7,15,0.2,0.405797101,0.424242424,0.414814815
7,15,0.266,0.405797101,0.424242424,0.414814815
7,15,0.35,0.405797101,0.424242424,0.414814815
7,15,0.5,0.405797101,0.424242424,0.414814815
7,15,0.75,0.405797101,0.424242424,0.414814815
7,15,0.6,0.405797101,0.424242424,0.414814815
7,15,0.45,0.405797101,0.424242424,0.414814815
7,15,0.4,0.405797101,0.424242424,0.414814815
7,15,2,0.405797101,0.424242424,0.414814815
7,15,1,0.405797101,0.424242424,0.414814815
7,15,5,0.405797101,0.424242424,0.414814815
8,15,0.1,0.405797101,0.424242424,0.414814815
8,15,0.133,0.405797101,0.424242424,0.414814815
8,15,0.166,0.405797101,0.424242424,0.414814815
8,15,0.2,0.405797101,0.424242424,0.414814815
8,15,0.233,0.405797101,0.424242424,0.414814815
8,15,0.3,0.405797101,0.424242424,0.414814815
8,15,0.4,0.405797101,0.424242424,0.414814815
8,15,0.35,0.405797101,0.424242424,0.414814815
8,15,0.45,0.405797101,0.424242424,0.414814815
8,15,0.266,0.405797101,0.424242424,0.414814815
8,15,1,0.405797101,0.424242424,0.414814815
8,15,0.75,0.405797101,0.424242424,0.414814815
8,15,0.5,0.405797101,0.424242424,0.414814815
8,15,0.6,0.405797101,0.424242424,0.414814815
8,15,5,0.405797101,0.424242424,0.414814815
8,15,2,0.405797101,0.424242424,0.414814815
0.5,7,0.2,0.362318841,0.480769231,0.41322314
0.5,7,0.166,0.362318841,0.480769231,0.41322314
0.5,8,0.166,0.362318841,0.480769231,0.41322314
0.5,8,0.2,0.362318841,0.480769231,0.41322314
1,15,0.35,0.391304348,0.428571429,0.409090909
1,15,0.3,0.391304348,0.428571429,0.409090909
1.5,20,0.2,0.405797101,0.411764706,0.408759124
1.5,20,0.266,0.405797101,0.411764706,0.408759124
1.5,20,0.3,0.405797101,0.411764706,0.408759124
1.5,20,0.233,0.405797101,0.411764706,0.408759124
2,20,0.166,0.405797101,0.411764706,0.408759124
2,20,0.2,0.405797101,0.411764706,0.408759124
2,20,0.233,0.405797101,0.411764706,0.408759124
2.5,20,0.133,0.405797101,0.411764706,0.408759124
2.5,20,0.166,0.405797101,0.411764706,0.408759124
2.5,20,0.2,0.405797101,0.411764706,0.408759124
3,20,0.133,0.405797101,0.411764706,0.408759124
3,20,0.166,0.405797101,0.411764706,0.408759124
3.5,20,0.1,0.405797101,0.411764706,0.408759124
3.5,20,0.133,0.405797101,0.411764706,0.408759124
3.5,20,0.166,0.405797101,0.411764706,0.408759124
4,20,0.1,0.405797101,0.411764706,0.408759124
4,20,0.133,0.405797101,0.411764706,0.408759124
4.5,20,0.1,0.405797101,0.411764706,0.408759124
4.5,20,0.133,0.405797101,0.411764706,0.408759124
5,20,0.075,0.405797101,0.411764706,0.408759124
5,20,0.1,0.405797101,0.411764706,0.408759124
6,20,0.075,0.405797101,0.411764706,0.408759124
6,20,0.1,0.405797101,0.411764706,0.408759124
7,20,0.075,0.405797101,0.411764706,0.408759124
8,20,0.05,0.405797101,0.411764706,0.408759124
8,20,0.075,0.405797101,0.411764706,0.408759124
0.5,10,0.133,0.362318841,0.462962963,0.406504065
0.5,10,0.166,0.362318841,0.462962963,0.406504065
15,20,0.05,0.405797101,0.405797101,0.405797101
0.5,2,0.233,0.275362319,0.76,0.404255319
0.5,2,0.266,0.275362319,0.76,0.404255319
0.5,2,0.3,0.275362319,0.76,0.404255319
0.5,2,0.4,0.275362319,0.76,0.404255319
0.5,2,0.35,0.275362319,0.76,0.404255319
20,20,0.04,0.405797101,0.394366197,0.4
10,20,0.075,0.391304348,0.391304348,0.391304348
0.5,15,0.1,0.362318841,0.423728814,0.390625
0.5,2,0.45,0.260869565,0.72,0.382978723
0.5,2,0.6,0.260869565,0.72,0.382978723
0.5,2,0.75,0.260869565,0.72,0.382978723
0.5,2,0.5,0.260869565,0.72,0.382978723
1.5,20,0.35,0.376811594,0.388059701,0.382352941
2,20,0.266,0.376811594,0.388059701,0.382352941
2,20,0.3,0.376811594,0.388059701,0.382352941
2.5,20,0.233,0.376811594,0.388059701,0.382352941
2.5,20,0.266,0.376811594,0.388059701,0.382352941
3,20,0.233,0.376811594,0.388059701,0.382352941
3,20,0.2,0.376811594,0.388059701,0.382352941
3.5,20,0.2,0.376811594,0.388059701,0.382352941
4,20,0.166,0.376811594,0.388059701,0.382352941
4.5,20,0.166,0.376811594,0.388059701,0.382352941
5,20,0.133,0.376811594,0.388059701,0.382352941
6,20,0.133,0.376811594,0.388059701,0.382352941
7,20,0.1,0.376811594,0.388059701,0.382352941
8,20,0.1,0.376811594,0.388059701,0.382352941
0.5,2.5,1,0.275362319,0.612903226,0.38
0.5,2.5,2,0.275362319,0.612903226,0.38
0.5,2.5,5,0.275362319,0.612903226,0.38
15,20,0.075,0.376811594,0.382352941,0.379562044
15,20,0.1,0.376811594,0.382352941,0.379562044
15,20,0.133,0.376811594,0.382352941,0.379562044
15,20,0.166,0.376811594,0.382352941,0.379562044
15,20,0.3,0.376811594,0.382352941,0.379562044
15,20,0.233,0.376811594,0.382352941,0.379562044
15,20,0.2,0.376811594,0.382352941,0.379562044
15,20,0.266,0.376811594,0.382352941,0.379562044
15,20,0.45,0.376811594,0.382352941,0.379562044
